IdPF,ValorGenericoPF,ValorMGPF
13153,"91,95","99,71"
13154,"8,67","9,4"
13155,"30,31","32,87"
13156,"47,96",52
13157,"40,02","43,4"
13158,"26,62","28,87"
13159,"649,83","704,67"
13160,"75,88","82,28"
13161,"1724,13","1869,63"
13162,"59,12","64,11"
13163,"62,67","67,96"
13164,"3320,62","3600,85"
13165,"2110,52","2288,63"
13166,"74,99","81,31"
13167,"31,36","34,01"
13168,"31,21","33,85"
13169,"16,34","17,72"
13170,38,"41,2"
13171,"65,37","70,89"
13172,"51,54","55,89"
13173,"12525,43","13582,48"
13174,"28264,25","30649,54"
13175,"12252,36","13286,37"
13176,"60595,14","65708,92"
13177,"27254,32","29554,38"
13178,"12646,2","13713,45"
13179,"20424,86","22148,56"
13180,"40849,79","44297,21"
13181,"61274,64","66445,76"
13182,"36021,89","39061,86"
13183,"3273,67","3513,21"
13184,"722,82","775,71"
13185,"3614,07","3878,51"
13186,"7228,12",7757
13187,"3277,41","3517,22"
13188,"327,74","351,72"
13189,"940,14","1008,93"
13190,"1812,89","1945,54"
13191,"3544,41","3803,76"
13192,"601,36","645,37"
13193,"1538,82","1651,41"
13194,"1170,32","1269,09"
13195,"2340,67","2538,2"
13196,"1300,35","1410,09"
13197,"2600,69","2820,16"
13198,"768,31","824,52"
13199,"1481,61","1590,02"
13200,"3008,19","3228,3"
13201,"6032,71","6474,12"
13202,"490,14",526
13203,"4901,44","5260,08"
13204,"9802,87","10520,14"
13205,"980,28","1052,01"
13206,"19605,78","21040,34"
13207,"1997,6","2143,77"
13208,"3,44","3,7"
13209,"27,86","29,9"
13210,"31,95","34,29"
13211,"3643,18","3909,76"
13212,"38,45","41,27"
13213,"1264,19","1356,69"
13214,"1730,52","1857,15"
13215,"47,23","50,68"
13216,"506,09","543,12"
13217,"48,2","51,73"
13218,"86,41","93,71"
13219,"852,24","914,6"
13220,"1479,25","1587,49"
13221,"18,19","19,52"
13222,"60,68","65,12"
13223,"66,51","71,38"
13224,"62,81","67,4"
13225,"540,35","579,89"
13226,"12,42","13,47"
13227,"155,07","168,15"
13228,"40,15","43,09"
13229,"643,45","690,54"
13230,"1166,76","1252,13"
13231,"26,42","28,35"
13232,"531,32","570,2"
13233,"13,08","14,04"
13234,"557,97","598,79"
13235,"1409,1","1528,02"
13236,"6,42","6,89"
13237,"141,8","153,77"
13238,"12,51","13,43"
13239,"899,91","975,86"
13240,"810,67","869,99"
13241,"136,84","148,39"
13242,"24,09","25,85"
13243,"97,83","104,99"
13244,"14,5","15,73"
13245,"34,41","36,93"
13246,"24,67","26,75"
13247,"22,92","24,85"
13248,"36,34","39,41"
13249,"1271,6","1378,91"
13250,"14,21","15,41"
13251,"23,27","25,24"
13252,"448,04","485,86"
13253,"13,27","14,24"
13254,"358,32","384,54"
13255,"14,18","15,22"
13256,"28,72","30,82"
13257,"3,52","3,78"
13258,"54,25","58,22"
13259,"22,75","24,67"
13260,"23,89","25,9"
13261,"54,55","58,54"
13262,"55,3","59,34"
13263,"190,95","204,93"
13264,"211,65","227,13"
13265,"42,1","45,18"
13266,"294,41","315,95"
13267,"205,82","220,88"
13268,"286,28","307,23"
13269,"22,93","24,61"
13270,"121,27","130,15"
13271,"35,5","38,1"
13272,"74,72","80,18"
13273,"11,58","12,43"
13274,"37,11","39,83"
13275,"16,93","18,36"
13276,"25,57","27,73"
13277,"1350,62","1464,6"
13278,"40,27","43,22"
13279,"1655,9","1777,06"
13280,"1043,05","1119,37"
13281,"1427,8","1532,27"
13282,"44,98","48,27"
13283,"35,78","38,4"
13284,"71,56","76,79"
13285,"90,72","97,35"
13286,"146,95","157,71"
13287,"208,91","224,2"
13288,"615,72","660,77"
13289,"55,55","59,61"
13290,"307,67","330,18"
13291,"76,01","82,43"
13292,"65,17","69,94"
13293,"93,47","100,3"
13294,"3232,23","3468,73"
13295,"42,53","46,11"
13296,"170,15","184,51"
13297,"86,24","93,52"
13298,"10,83","11,62"
13299,"21,74","23,57"
13300,"54,79","59,41"
13301,"26,15","28,36"
13302,"47,39","51,39"
13303,"82,12","89,05"
13304,"40,45","43,86"
13305,"1645,7","1784,58"
13306,"49,88","54,08"
13307,"2567,36","2784,02"
13308,"14,52","15,59"
13309,"27,15","29,13"
13310,"12,52","13,57"
13311,"14,42","15,64"
13312,"76,12","82,54"
13313,"12,06","13,08"
13314,"71,34","76,56"
13315,"6,21","6,73"
13316,"12,6","13,66"
13317,"9,82","10,65"
13318,"5,28","5,73"
13319,"48,28","52,35"
13320,"24,65","26,73"
13321,"39,03","41,89"
13322,"33,01","35,43"
13323,"17,1","18,35"
13324,"133,33","143,09"
13325,"93,89","100,76"
13326,"214,73","230,44"
13327,"30,65","33,23"
13328,"24,58","26,65"
13329,"19,37",21
13330,"12,34","13,24"
13331,"13,59","14,59"
13332,"16,4","17,78"
13333,"20,05","21,74"
13334,"13,17","14,29"
13335,"23,75","25,75"
13336,"39,73","43,08"
13337,"43,74","47,43"
13338,"6,95","7,53"
13339,"6,56","7,12"
13340,"8,35","9,06"
13341,"17,39","18,66"
13342,"577,17","619,4"
13343,"574,11","616,12"
13344,"8,81","9,45"
13345,"20,35","21,84"
13346,"8,56","9,18"
13347,"13,72","14,72"
13348,"18,06","19,59"
13349,"8,01","8,68"
13350,"18,53","19,89"
13351,"12,43","13,48"
13352,"16,73","18,15"
13353,"139,64","151,43"
13354,"40,21","43,61"
13355,"19,22","20,84"
13356,"28,37","30,76"
13357,"455,55","488,88"
13358,"445,69","478,3"
13359,"16,26","17,63"
13360,"22,45","24,1"
13361,"3,06","3,28"
13362,"9,09","9,86"
13363,"6,93","7,44"
13364,"65,45","70,24"
13365,"83,01","89,09"
13366,"136,41","146,39"
13367,"15,94","17,28"
13368,"6,69","7,26"
13369,"4,53","4,91"
13370,"239,24","256,74"
13371,"71,08","76,28"
13372,"18,18","19,51"
13373,"23,33","25,04"
13374,"5,03","5,45"
13375,"13,25","14,22"
13376,"23,34","25,05"
13377,"57,61","62,47"
13378,"453,88","487,09"
13379,"753,49","808,62"
13380,"14,36","15,41"
13381,"163,18","175,12"
13382,"140,88","151,18"
13383,"456,01","494,49"
13384,"410,68","445,34"
13385,"21,73","23,32"
13386,"56,48","60,61"
13387,"14,84","15,93"
13388,"1088,18","1167,8"
13389,"73,98","79,39"
13390,"2601,76","2792,13"
13391,"26,08","27,99"
13392,"16,68","18,08"
13393,"11,86","12,86"
13394,"5,39","5,78"
13395,"86,14","92,44"
13396,"206,86",222
13397,"40,07",43
13398,"64,64","69,37"
13399,"87,27","93,66"
13400,"9,53","10,23"
13401,"30,2","32,74"
13402,"17,35","18,81"
13403,"30,01","32,54"
13404,"49,51","53,68"
13405,"2096,59",2250
13406,"25,14","26,98"
13407,"98,26","105,45"
13408,"5,95","6,45"
13409,"12,18","13,21"
13410,"17,48","18,76"
13411,"46,45","49,85"
13412,"25,28","27,13"
13413,"100,5","107,85"
13414,"56,67","60,82"
13415,"85,51","91,77"
13416,"255,93","274,66"
13417,"149,74","160,7"
13418,"409,48","439,44"
13419,"6,61","7,1"
13420,"49,64","53,83"
13421,"46,06","49,43"
13422,"41,47","44,97"
13423,"84,51","91,64"
13424,"41,4","44,9"
13425,"82,9","89,9"
13426,"102,17","109,65"
13427,"13,32","14,45"
13428,"90,04","97,64"
13429,"562,84","610,34"
13430,"15,62","16,94"
13431,"63,33","68,67"
13432,"126,65","137,34"
13433,"27,56","29,57"
13434,"71,67","76,91"
13435,"57,2","62,03"
13436,"122,55","132,89"
13437,"42,41","45,51"
13438,"84,85","91,06"
13439,"143,59","154,1"
13440,37,"39,71"
13441,"18,39","19,94"
13442,"93,66","101,56"
13443,"45,52","49,36"
13444,"63,48","68,83"
13445,"30,6","33,18"
13446,"38,9","42,18"
13447,"39,21","42,52"
13448,"65,48",71
13449,"68,28","74,05"
13450,"231,13","250,63"
13451,"37,71","40,89"
13452,"36,35","39,42"
13453,"23,45","25,43"
13454,"208,93","226,56"
13455,"175,37","190,17"
13456,"842,32","913,41"
13457,"124,85","135,39"
13458,"52,8","56,66"
13459,"877,89","942,12"
13460,"451,19","484,21"
13461,"427,06","458,3"
13462,"768,95","825,22"
13463,"713,89","774,13"
13464,"55,49","59,55"
13465,"213,7","229,34"
13466,"998,07","1071,1"
13467,"543,76","583,55"
13468,"37,58","40,33"
13469,"151,18","162,24"
13470,"287,16","308,17"
13471,"683,65","733,67"
13472,"90,05","96,63"
13473,"115,75","124,22"
13474,"128,64","138,05"
13475,"347,32","372,73"
13476,"385,97","414,21"
13477,"79,16","84,95"
13478,"163,41","175,37"
13479,"263,45","282,73"
13480,"27,74","29,77"
13481,"92,39","99,15"
13482,"7,67","8,23"
13483,"224,51","240,94"
13484,"478,99","514,04"
13485,"2424,23","2601,61"
13486,"3376,79","3623,87"
13487,"5939,52","6374,12"
13488,"581,56","624,11"
13489,"2039,56","2188,79"
13490,"5939,51","6374,11"
13491,"112,23","120,44"
13492,"18,69","20,06"
13493,"28,03","30,09"
13494,"119,23","127,95"
13495,"212,14","227,66"
13496,"371,34","398,51"
13497,"123,76","132,82"
13498,"134,5","144,34"
13499,"201,75","216,51"
13500,"82,25","88,27"
13501,"411,38","441,48"
13502,"2057,05","2207,56"
13503,"4114,08","4415,11"
13504,"147,34","158,12"
13505,"112,2","120,41"
13506,"120,23","129,02"
13507,"288,32","309,41"
13508,"308,93","331,54"
13509,"52,61","56,46"
13510,"157,89","169,44"
13511,"102,97","110,5"
13512,"52,1","55,91"
13513,"104,24","111,87"
13514,"177,48","190,46"
13515,"151,43","162,51"
13516,"302,85","325,01"
13517,2182,"2341,66"
13518,"28,95","31,39"
13519,"108,56","116,5"
13520,"217,13","233,01"
13521,"171,3","183,83"
13522,"342,6","367,67"
13523,"3274,35","3513,94"
13524,"81,59","87,56"
13525,"154,25","165,54"
13526,"337,48","362,17"
13527,"601,98","646,02"
13528,"728,61","781,93"
13529,"780,66","837,78"
13530,"2342,01","2513,38"
13531,"5204,5","5585,32"
13532,"13011,27","13963,3"
13533,"4082,07","4380,76"
13534,"137,75","149,37"
13535,"168,54","182,77"
13536,"576,99","619,21"
13537,1731,"1857,66"
13538,"369,94","397,01"
13539,"110,95","119,07"
13540,"332,91","357,27"
13541,"152,34","163,49"
13542,"157,4","168,91"
13543,"8,75","9,39"
13544,"87,99","94,43"
13545,"87,75","94,17"
13546,"131,64","141,27"
13547,"29,33","31,48"
13548,"175,98","188,85"
13549,"263,99","283,3"
13550,"1126,64","1209,07"
13551,"5633,24","6045,43"
13552,"604,81","649,06"
13553,"1814,5","1947,27"
13554,"4032,22","4327,26"
13555,"10080,57","10818,17"
13556,"4383,57","4704,32"
13557,"17,38","18,65"
13558,"868,69","932,26"
13559,"1479,01","1587,23"
13560,"2524,01","2708,69"
13561,"208,34","223,59"
13562,"1730,77","1857,41"
13563,"8549,89","9175,49"
13564,"6504,04","6979,94"
13565,"156,02","169,18"
13566,"694,49","745,3"
13567,"18,81","20,18"
13568,"316,41","339,56"
13569,"632,8","679,1"
13570,"56,17","60,28"
13571,"65,94","70,77"
13572,"197,92","212,4"
13573,"296,9","318,62"
13574,"195,65","209,96"
13575,"391,31","419,94"
13576,"586,97","629,91"
13577,"46,07","49,44"
13578,"166,18","178,34"
13579,"6100,64","6615,49"
13580,"12201,3",13231
13581,"8463,88","9178,17"
13582,"16927,79","18356,37"
13583,"17,81","19,31"
13584,"2850,78","3091,36"
13585,"1092,25","1184,43"
13586,"2041,2","2213,46"
13587,"9,12","9,89"
13588,"21,26","23,06"
13589,"700,54","759,66"
13590,"12,45","13,5"
13591,"861,76","934,48"
13592,"16,78","18,2"
13593,"1149,44","1246,44"
13594,"17,38","18,85"
13595,"2076,27","2251,49"
13596,"7,71","8,36"
13597,"1208,41","1310,39"
13598,"23,69","25,69"
13599,"1897,85","2058,01"
13600,"14,29","15,5"
13601,"2281,69","2474,24"
13602,"37,51","40,68"
13603,"1692,14","1834,94"
13604,"17,33","18,6"
13605,"1735,09","1862,05"
13606,"1653,9","1774,91"
13607,"2892,3","3103,93"
13608,"31,57","33,88"
13609,"2155,63","2337,55"
13610,"3085,34","3345,72"
13611,"17,72","19,21"
13612,"5476,5","5877,22"
13613,"1374,66","1475,24"
13614,"784,05","841,41"
13615,"1500,46","1610,24"
13616,"241,51","259,18"
13617,"1134,89","1217,93"
13618,"4294,76","4609,01"
13619,"470,05","509,72"
13620,"608,74","653,28"
13621,"1512,84","1623,54"
13622,"650,09","697,66"
13623,"2167,21","2325,78"
13624,"6501,72","6977,45"
13625,"284,8","305,63"
13626,"1226,84","1330,38"
13627,"2453,67","2660,74"
13628,"1336,28","1434,06"
13629,"1671,51","1793,82"
13630,"1337,92","1435,82"
13631,"5520,47","5924,4"
13632,"2208,36","2369,95"
13633,"6441,13","6912,43"
13634,"4416,73","4739,9"
13635,"5153,24","5530,3"
13636,"2438,92","2617,38"
13637,"201,06","218,03"
13638,"745,73","800,29"
13639,"1671,5","1793,8"
13640,"681,64","731,51"
13641,"214,06","229,72"
13642,"5353,56","5745,28"
13643,"396,68","425,71"
13644,"1029,4","1104,72"
13645,"823,3","883,54"
13646,"425,64","456,78"
13647,"4715,5","5060,54"
13648,"7498,55","8047,22"
13649,"1202,33","1290,3"
13650,"188,63","202,43"
13651,"299,93","321,88"
13652,"13959,17","14980,57"
13653,"69809,94","74917,95"
13654,"21475,44","23046,8"
13655,"107379,81","115236,81"
13656,"4294,71","4608,95"
13657,"3274,46","3514,05"
13658,"174,17","186,91"
13659,"98,15","105,33"
13660,"6607,31","7090,77"
13661,"178,02","193,04"
13662,"249,25","270,28"
13663,"356,07","386,12"
13664,"498,49","540,55"
13665,"348,19","377,57"
13666,"487,47","528,61"
13667,"696,38","755,15"
13668,"974,92","1057,2"
13669,"4156,09","4460,19"
13670,"2073,16","2248,12"
13671,"4146,32","4496,24"
13672,"8292,04","8991,82"
13673,"2642,33","2835,67"
13674,"5284,68","5671,36"
13675,"42,93","46,55"
13676,"128,7","139,56"
13677,"137,19","148,77"
13678,"411,63","446,37"
13679,"241,46","261,84"
13680,"724,42","785,55"
13681,"7161,42","7765,79"
13682,"539,81","579,3"
13683,"37,77","40,54"
13684,"528,97","567,67"
13685,"224,78","241,23"
13686,"1123,88","1206,11"
13687,"31,97","34,3"
13688,"105,38","113,09"
13689,"324,67","348,43"
13690,"1623,35","1742,13"
13691,"195,44","209,74"
13692,"813,88","873,43"
13693,"334,32","358,78"
13694,"1954,43","2097,44"
13695,"1613,08","1731,11"
13696,"4516,63","4847,11"
13697,"8085,1","8676,69"
13698,"1126,65","1209,09"
13699,"5633,26","6045,45"
13700,"12049,45","12931,11"
13701,"41,74","44,79"
13702,"83,48","89,59"
13703,"127,98","137,34"
13704,"89,44","95,99"
13705,"137,11","147,15"
13706,"59,63","63,99"
13707,"347,16","372,56"
13708,"385,93","414,17"
13709,"3666,56","3934,84"
13710,"7333,1","7869,67"
13711,"14554,32","15619,27"
13712,"29125,27","31256,37"
13713,"325,5","349,32"
13714,"1753,28","1881,57"
13715,"383,77","411,85"
13716,"588,56","631,62"
13717,"2178,74","2338,16"
13718,"298,05","319,85"
13719,"31,18","33,46"
13720,"2106,25","2260,37"
13721,"1719,55","1845,37"
13722,"1584,6","1700,55"
13723,"669,7","718,71"
13724,"1069,22","1147,45"
13725,"3063,52","3287,68"
13726,"5485,68","5887,07"
13727,"457,08","490,52"
13728,"343,01","368,11"
13729,"18,31","19,65"
13730,"262,17","281,35"
13731,"249,68","267,95"
13732,"586,51","629,43"
13733,"1033,55","1109,17"
13734,"476,81","511,7"
13735,"715,08","767,4"
13736,"1193,4","1280,72"
13737,"755,39","810,66"
13738,"128,02","137,39"
13739,"20,84","22,37"
13740,"472,85","507,45"
13741,"102,48","109,98"
13742,"76,6","82,21"
13743,"153,28","164,5"
13744,"217,9","233,84"
13745,"81,72","87,7"
13746,"55,03","59,06"
13747,"37,34","40,07"
13748,"1138,77","1222,1"
13749,"197,52","211,98"
13750,"1975,49","2120,04"
13751,"1975,48","2120,02"
13752,"108,33","116,26"
13753,"112,38","120,6"
13754,"224,81","241,26"
13755,"228,27","244,98"
13756,"380,48","408,32"
13757,"66,6","71,48"
13758,"199,93","214,56"
13759,"399,8","429,05"
13760,"666,34","715,1"
13761,"6,48","7,03"
13762,"13,02","14,12"
13763,"58,65","63,6"
13764,"97,76","106,01"
13765,"9,08","9,85"
13766,"18,2","19,74"
13767,"50,48","54,74"
13768,"75,74","82,13"
13769,"100,98","109,5"
13770,"126,22","136,88"
13771,"3115,8","3343,78"
13772,"42,66","45,78"
13773,"60,43","64,85"
13774,"295,02","316,61"
13775,"590,03","633,21"
13776,"885,07","949,83"
13777,"1180,08","1266,43"
13778,"59,91","64,29"
13779,"83,88","90,01"
13780,"167,75","180,02"
13781,"419,39","450,07"
13782,"838,78","900,16"
13783,"1258,18","1350,24"
13784,"1677,58","1800,33"
13785,"132,84","142,56"
13786,"52,24","56,65"
13787,"104,5","113,32"
13788,"131,64","142,75"
13789,"157,96","171,29"
13790,"28,96","31,4"
13791,"57,89","62,78"
13792,"115,79","125,56"
13793,"173,59","188,24"
13794,"202,64","219,75"
13795,"90,6","98,24"
13796,"181,21","196,5"
13797,"226,51","245,62"
13798,"271,81","294,74"
13799,"13,74","14,74"
13800,"123,8","132,85"
13801,"165,06","177,13"
13802,"18,28","19,62"
13803,"165,15","177,23"
13804,"220,2","236,32"
13805,"48,18","51,71"
13806,"385,59","413,8"
13807,"134,81","144,67"
13808,"674,07","723,39"
13809,"183,97","197,43"
13810,"367,94","394,87"
13811,"1839,73","1974,34"
13812,"3,28","3,52"
13813,"3,68","3,95"
13814,"41,42","44,45"
13815,"74,57","80,02"
13816,"82,85","88,91"
13817,"27,73","29,76"
13818,"92,41","99,17"
13819,"36,01","39,05"
13820,"72,04","78,12"
13821,"77,19","83,71"
13822,"154,38","167,4"
13823,"257,3","279,02"
13824,"1286,47","1395,04"
13825,"215,66","233,86"
13826,"431,3","467,7"
13827,"462,11","501,11"
13828,"924,22","1002,21"
13829,"1540,38","1670,37"
13830,"7701,88","8351,86"
13831,"8,7","9,34"
13832,"17,02","18,27"
13833,"25,52","27,39"
13834,"425,58","456,72"
13835,"45,39","48,71"
13836,"756,47","811,82"
13837,"89,33","95,87"
13838,"178,66","191,73"
13839,"191,42","205,43"
13840,"574,41","616,44"
13841,"286,63","307,6"
13842,"626,6","672,45"
13843,"1253,47","1345,18"
13844,"960,93","1031,24"
13845,"1921,88","2062,5"
13846,"64,18","68,88"
13847,"213,93","229,59"
13848,"427,88","459,18"
13849,"356,85","382,96"
13850,"698,05","749,12"
13851,"136,45","146,44"
13852,"682,33","732,26"
13853,"1364,68","1464,54"
13854,"32,53","35,28"
13855,"118,74","128,76"
13856,"547,55","593,76"
13857,"42,51","46,1"
13858,"15,7","17,03"
13859,"3785,8","4105,29"
13860,"15143,15","16421,12"
13861,"39,57","42,91"
13862,"37,21","40,35"
13863,"42,79","46,4"
13864,"31,95","34,65"
13865,"36,27","39,34"
13866,"8,25","8,85"
13867,"412,32","442,49"
13868,"384,08","412,18"
13869,"661,23","709,61"
13870,"21,99","23,6"
13871,"38,11","40,9"
13872,"31,27","33,91"
13873,"1250,32","1355,84"
13874,"32,21","34,92"
13875,"83,81","89,94"
13876,"1195,49","1296,38"
13877,"94,75","102,74"
13878,"9,49","10,29"
13879,"110,99","120,36"
13880,"1885,73","2023,71"
13881,"940,75","1009,59"
13882,"814,03","873,6"
13883,"6,75","7,24"
13884,"134,32","144,15"
13885,"37,19","39,91"
13886,"1357,08","1456,38"
13887,"164,11","176,12"
13888,"226,1","242,65"
13889,"285,55","306,44"
13890,"774,61","831,29"
13891,"301,64","323,71"
13892,"496,74","533,09"
13893,"108,81","116,77"
13894,"502,7","539,49"
13895,"773,57","830,17"
13896,"14,77","15,85"
13897,"410,55","440,59"
13898,"23,19","25,15"
13899,"14,35","15,56"
13900,"91,92","99,67"
13901,"14,58","15,65"
13902,"200,5","215,17"
13903,"21,84","23,44"
13904,"328,15","352,16"
13905,"1473,85","1581,69"
13906,"33,3","36,11"
13907,"753,44","808,57"
13908,"28,36","30,75"
13909,"762,45","818,24"
13910,"121,93","130,85"
13911,"583,98","626,71"
13912,"10,22","11,08"
13913,"15,98","17,33"
13914,"7,7","8,35"
13915,"65,31","70,83"
13916,"113,66","123,26"
13917,"17,31","18,77"
13918,"8,54","9,26"
13919,"13,42","14,55"
13920,"20,59","22,33"
13921,"20,9","22,67"
13922,"31,04","33,66"
13923,"14,75","15,99"
13924,"5,93","6,37"
13925,"14,68","15,91"
13926,"8,49","9,21"
13927,"25,08","27,19"
13928,"11,93","12,8"
13929,"22,28","24,16"
13930,"43,25","46,9"
13931,"63,4","68,75"
13932,"33,04","35,83"
13933,"29,62","32,12"
13934,"21,02","22,79"
13935,"28,08","30,45"
13936,"35,59","38,2"
13937,"28,84","30,95"
13938,"19,51","20,94"
13939,"28,32","30,71"
13940,"21,61","23,43"
13941,"11,07",12
13942,"17,46","18,93"
13943,"291,39","315,98"
13944,"35,02","37,59"
13945,"1526,75","1638,46"
13946,"26,68","28,93"
13947,"97,79","106,04"
13948,"478,84","519,25"
13949,"689,52","747,71"
13950,"71,61","77,66"
13951,"43,75","46,95"
13952,"1379,53","1480,48"
13953,"52,05","55,85"
13954,"62,37","67,63"
13955,"20,26","21,74"
